1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
10,3,6451,4,9,4,8,2,4,0,34,0,34,7,0
33,3,13278,11,15,2,6,5,4,0,63,0,34,7,0
30,1,3020,1,13,2,13,0,4,1,67,0,34,7,0
10,0,8488,7,3,2,0,0,4,1,80,0,34,7,0
4,3,20978,1,13,4,7,3,4,1,0,0,36,7,0
19,3,13547,9,4,0,9,4,4,0,0,0,39,7,0
23,3,17977,3,8,4,7,1,4,1,0,0,39,7,0
16,3,9765,6,11,4,7,1,4,1,0,0,39,7,0
14,3,12991,15,1,2,13,0,4,1,0,14,39,7,0
6,3,11063,15,1,4,7,4,4,0,0,0,42,7,0
20,3,20107,3,8,4,7,4,4,0,0,0,42,7,0
7,3,13923,0,12,4,11,1,4,1,0,0,43,7,0
19,3,12198,15,1,2,2,0,4,1,63,0,45,7,0
10,3,17250,4,9,4,7,1,4,1,0,0,56,7,0
33,3,18649,0,12,2,7,0,4,1,0,0,74,7,0
25,3,12227,9,4,4,9,3,4,0,0,0,3,8,0
6,8,13132,11,15,4,14,3,2,1,0,0,3,8,0
17,3,20420,11,15,4,3,4,4,0,0,0,12,8,0
42,5,8801,11,15,0,9,1,4,1,0,0,12,8,0
5,3,11683,9,4,4,9,1,4,1,0,0,12,8,0
2,0,12747,15,1,4,5,3,4,1,0,0,12,8,0
0,3,13479,1,13,4,7,3,4,1,0,0,12,8,0
2,8,445,15,1,4,14,3,4,1,0,0,12,8,0
6,3,6429,9,4,4,11,3,4,0,0,0,23,8,0
15,3,7977,8,2,4,3,1,2,0,0,0,28,8,0
16,3,6760,0,12,0,2,1,4,1,0,0,28,8,0
9,1,10637,9,4,4,9,3,2,1,0,0,31,8,0
11,3,20938,11,15,4,3,1,1,0,0,0,34,8,0
35,6,18500,11,15,0,0,1,4,0,0,0,34,8,0
25,3,16463,11,15,0,3,1,4,0,0,0,34,8,0
13,3,6946,15,1,4,3,1,4,0,0,0,34,8,0
43,0,13662,15,1,6,3,1,4,0,0,0,34,8,0
38,3,11375,11,15,0,11,1,4,0,0,0,34,8,0
42,8,20889,0,12,0,14,1,4,0,0,0,34,8,0
38,8,8225,11,15,0,14,1,4,0,0,0,34,8,0
33,3,16887,11,15,0,0,4,4,0,0,0,34,8,0
31,3,5681,7,3,0,3,4,4,0,0,0,34,8,0
16,3,12297,9,4,2,10,0,2,1,0,0,34,8,0
23,5,5104,9,4,2,0,0,4,1,0,0,34,8,0
13,3,9592,8,2,2,2,0,4,1,0,0,34,8,0
17,3,16264,8,2,2,2,0,4,1,0,0,34,8,0
28,5,21275,11,15,2,2,0,4,1,0,0,34,8,0
16,3,6296,9,4,2,4,0,4,1,0,0,34,8,0
24,3,1157,12,5,2,9,0,4,1,0,0,34,8,0
17,3,16462,9,4,2,12,0,4,1,0,0,34,8,0
19,3,245,10,7,4,9,1,4,1,0,0,34,8,0
38,3,19977,10,7,4,9,1,4,1,0,0,34,8,0
13,3,12515,7,3,4,11,1,4,1,0,0,34,8,0
4,3,8897,3,8,2,7,2,4,1,0,0,34,8,0
30,3,10808,11,15,6,0,1,4,0,33,0,34,8,0
56,3,12066,11,15,2,6,0,4,1,72,0,34,8,0
13,3,7731,15,1,0,9,1,4,0,106,0,34,8,0
11,1,6113,7,3,2,10,0,4,1,0,45,34,8,0
12,3,12635,2,14,4,3,1,4,1,0,0,36,8,0
7,3,18418,11,15,4,8,1,4,0,0,0,39,8,0
23,3,14743,11,15,0,0,4,4,0,0,0,39,8,0
24,3,19480,12,5,2,9,5,4,0,0,0,39,8,0
14,5,15905,12,5,4,9,1,4,1,0,0,39,8,0
27,3,16794,15,1,5,3,1,4,1,0,43,39,8,0
40,3,685,11,15,2,7,0,2,1,0,0,42,8,0
49,3,19910,11,15,6,8,1,4,0,0,0,45,8,0
55,3,7052,11,15,2,3,5,4,0,0,0,45,8,0
14,3,13579,11,15,4,2,3,2,1,0,0,45,8,0
31,5,10503,12,5,2,11,0,4,1,0,0,45,8,0
12,3,17304,9,4,4,9,1,4,1,0,0,45,8,0
34,3,20886,9,4,0,9,4,4,0,0,0,50,8,0
32,3,19038,15,1,0,11,4,4,0,0,0,50,8,0
31,5,6578,11,15,2,2,0,4,1,0,0,56,8,0
8,3,15265,11,15,4,5,1,4,1,0,0,56,8,0
22,3,1474,11,15,4,12,1,4,1,0,0,58,8,0
10,3,14106,4,9,4,8,1,4,0,0,0,61,8,0
51,3,10816,11,15,6,7,4,4,0,0,0,65,8,0
20,3,19857,9,4,5,7,1,4,1,0,0,66,8,0
3,3,20931,15,1,4,0,3,4,1,0,0,84,8,0
7,6,9720,10,7,4,9,1,4,0,0,0,93,8,0
3,8,2702,15,1,4,14,3,4,0,0,0,6,9,0
12,3,6523,11,15,3,7,1,4,0,0,0,12,9,0
47,3,19634,11,15,2,4,0,4,1,0,0,17,9,0
10,3,18919,9,4,4,12,1,2,0,0,0,34,9,0
13,3,18805,12,5,4,0,1,4,0,0,0,34,9,0
38,3,6203,11,15,0,8,1,4,0,0,0,34,9,0
7,3,9877,9,4,4,8,1,4,0,0,0,34,9,0
16,8,4723,8,2,0,14,1,4,0,0,0,34,9,0
25,3,13390,10,7,2,9,0,4,1,0,0,34,9,0
11,3,6291,7,3,4,9,3,4,1,0,0,34,9,0
41,3,6745,15,1,0,7,4,4,0,0,0,36,9,0
28,5,589,9,4,0,9,1,4,1,0,0,39,9,0
32,1,1361,9,4,0,9,4,4,0,0,0,45,9,0
17,3,14532,12,5,2,3,0,4,1,0,0,45,9,0
17,3,17719,9,4,4,9,1,4,1,45,0,45,9,0
16,5,8166,11,15,4,3,1,4,1,0,0,50,9,0
26,3,15014,14,6,4,9,1,4,1,0,0,62,9,0
50,8,20284,11,15,6,14,1,4,0,0,0,1,10,0
4,8,6263,15,1,4,14,3,4,0,0,0,1,10,0
3,5,7314,15,1,4,0,3,4,0,0,0,3,10,0
54,3,21471,12,5,0,9,1,4,0,0,0,6,10,0
5,3,16602,9,4,4,9,1,4,0,0,0,6,10,0
30,3,3624,15,1,5,0,4,4,0,0,0,7,10,0
45,3,1356,11,15,6,0,1,4,0,0,0,12,10,0
49,3,6153,5,10,6,7,1,4,0,0,0,12,10,0
11,8,2560,2,14,2,14,5,4,0,0,0,12,10,0
1,8,20798,2,14,4,14,3,1,0,0,0,16,10,0
30,3,4817,9,4,0,7,1,4,0,0,0,17,10,0
4,3,20676,15,1,4,7,1,4,0,0,0,17,10,0
29,3,16911,7,3,0,11,1,4,0,0,0,17,10,0
4,3,15375,15,1,4,7,3,4,0,0,0,17,10,0
6,3,9191,5,10,4,2,1,4,1,0,0,17,10,0
12,3,15204,11,15,0,9,1,3,0,0,0,23,10,0
5,3,12404,11,15,0,12,4,4,0,0,0,23,10,0
5,3,4016,15,1,2,11,5,4,0,0,0,23,10,0
17,3,18169,11,15,2,2,0,4,1,0,0,23,10,0
9,8,4038,1,13,4,14,1,4,0,0,0,28,10,0
13,3,15485,8,2,2,12,5,4,0,0,0,28,10,0
18,5,6568,11,15,4,11,4,2,0,0,0,31,10,0
30,4,9392,11,15,2,9,0,4,1,0,0,31,10,0
13,1,17033,9,4,4,9,1,2,0,0,0,34,10,0
11,8,19428,9,4,4,14,3,2,0,0,0,34,10,0
27,3,5426,15,1,0,0,1,4,0,0,0,34,10,0
14,3,8906,11,15,0,0,1,4,0,0,0,34,10,0
10,6,10075,7,3,4,0,1,4,0,0,0,34,10,0
7,3,6870,1,13,4,0,1,4,0,0,0,34,10,0
28,3,4818,9,4,4,9,1,4,0,0,0,34,10,0
14,1,11664,9,4,4,9,1,4,0,0,0,34,10,0
16,1,21386,12,5,4,9,1,4,0,0,0,34,10,0
35,3,8261,11,15,0,11,1,4,0,0,0,34,10,0
19,6,5461,8,2,3,10,3,4,0,0,0,34,10,0
28,3,9288,9,4,0,0,4,4,0,0,0,34,10,0
26,3,10331,9,4,0,0,4,4,0,0,0,34,10,0
17,3,8174,15,1,4,0,4,4,0,0,0,34,10,0
3,3,15634,11,15,4,0,4,4,0,0,0,34,10,0
30,3,5237,15,1,0,3,4,4,0,0,0,34,10,0
37,3,15545,15,1,0,3,4,4,0,0,0,34,10,0
17,3,64,8,2,4,9,4,4,0,0,0,34,10,0
21,3,21000,15,1,5,9,4,4,0,0,0,34,10,0
42,0,10019,11,15,6,11,4,4,0,0,0,34,10,0
12,4,7832,11,15,2,11,0,1,1,0,0,34,10,0
12,3,20637,11,15,4,6,3,1,1,0,0,34,10,0
13,3,20412,9,4,4,3,3,2,1,0,0,34,10,0
3,3,14904,15,1,4,5,3,2,1,0,0,34,10,0
25,3,1854,15,1,2,0,0,4,1,0,0,34,10,0
31,3,19047,15,1,2,2,0,4,1,0,0,34,10,0
13,3,1387,11,15,2,2,0,4,1,0,0,34,10,0
15,3,11044,11,15,2,2,0,4,1,0,0,34,10,0
17,3,17092,11,15,2,2,0,4,1,0,0,34,10,0
12,3,6594,11,15,2,3,0,4,1,0,0,34,10,0
24,3,1381,9,4,2,5,0,4,1,0,0,34,10,0
24,3,9523,9,4,2,9,0,4,1,0,0,34,10,0
18,3,12098,15,1,2,13,0,4,1,0,0,34,10,0
14,3,17471,15,1,4,0,1,4,1,0,0,34,10,0
3,3,15217,15,1,4,10,3,4,1,0,0,34,10,0
3,8,18315,15,1,4,14,3,4,1,0,0,34,10,0
12,3,10680,9,4,2,9,0,4,1,92,0,34,10,0
16,3,2589,9,4,0,9,4,4,0,114,0,34,10,0
22,3,11284,9,4,4,11,3,4,1,0,1,34,10,0
5,3,13167,11,15,4,3,2,4,0,0,0,36,10,0
26,1,6691,9,4,0,3,4,4,1,0,0,36,10,0
29,3,2772,1,13,0,6,4,0,1,0,0,37,10,0
31,3,8865,9,4,0,8,1,4,0,0,0,38,10,0
39,3,3674,15,1,0,0,1,4,0,0,0,39,10,0
13,3,20333,9,4,4,3,1,4,0,0,0,39,10,0
12,3,13092,12,5,2,3,0,4,1,0,0,39,10,0
48,8,11366,11,15,2,14,0,4,1,0,0,39,10,0
18,3,10554,15,1,4,2,1,4,1,0,0,39,10,0
10,3,4726,1,13,5,2,1,4,1,0,0,39,10,0
45,3,8576,2,14,2,4,0,4,1,0,0,42,10,0
20,1,6076,15,1,0,10,4,4,1,0,0,42,10,0
17,3,2495,11,15,0,13,4,4,0,8,0,42,10,0
10,6,8311,12,5,4,9,1,4,0,0,0,45,10,0
38,4,9614,9,4,0,11,1,4,0,0,0,45,10,0
7,8,5128,11,15,5,14,1,2,1,0,0,45,10,0
15,3,14759,15,1,2,3,0,4,1,0,0,45,10,0
26,5,11905,9,4,2,3,0,4,1,0,0,45,10,0
9,3,759,15,1,2,11,0,4,1,0,0,45,10,0
13,3,17693,11,15,4,5,1,4,1,0,0,45,10,0
15,1,6401,15,1,3,9,1,4,1,0,0,45,10,0
11,3,7046,10,7,4,9,1,4,1,98,0,45,10,0
13,3,953,11,15,2,7,0,4,1,0,0,50,10,0
34,3,7050,7,3,0,3,4,4,1,0,0,50,10,0
28,3,6061,9,4,5,9,4,4,0,0,0,51,10,0
52,3,17192,7,3,0,0,1,4,0,59,0,55,10,0
16,1,1766,9,4,0,10,4,4,0,0,0,56,10,0
19,3,16851,9,4,2,3,5,4,0,0,0,56,10,0
13,5,1158,8,2,2,11,0,4,1,63,0,56,10,0
40,3,17233,0,12,0,0,2,4,0,0,0,66,10,0
33,4,4103,15,1,2,6,0,4,1,0,0,66,10,0
7,3,2957,15,1,4,11,3,4,1,0,0,1,11,0
6,3,8623,15,1,4,0,1,4,0,0,0,16,11,0
5,3,1455,15,1,4,0,3,4,1,0,0,17,11,0
48,1,3621,12,5,2,9,0,4,1,0,20,33,11,0
15,3,14287,15,1,2,11,2,1,0,0,0,34,11,0
26,3,3358,11,15,2,6,5,4,0,0,0,34,11,0
41,3,1807,11,15,2,11,5,4,0,0,0,34,11,0
37,3,4416,11,15,2,2,0,4,1,0,0,34,11,0
36,3,21350,9,4,2,3,0,4,1,0,0,34,11,0
34,3,224,8,2,2,5,0,4,1,0,0,34,11,0
41,5,11381,0,12,4,2,1,4,1,0,0,34,11,0
5,5,3360,11,15,4,7,3,4,1,0,0,34,11,0
48,3,8016,11,15,2,2,0,4,1,38,0,34,11,0
32,3,1886,4,9,2,7,0,4,1,0,77,34,11,0
32,3,833,8,2,2,2,0,4,1,0,0,39,11,0
15,3,8307,15,1,2,2,0,4,1,0,0,50,11,0
42,5,1421,11,15,2,3,0,4,1,0,0,56,11,0
32,5,6560,11,15,2,11,0,4,1,0,0,56,11,0
23,3,6013,11,15,0,7,1,4,1,0,0,56,11,0
27,4,294,11,15,2,3,0,4,1,92,0,56,11,0
29,5,833,5,10,2,3,0,4,1,0,0,70,11,0
13,3,19018,0,12,4,11,2,4,1,0,0,9,12,0
29,3,10118,5,10,3,8,4,4,0,0,16,16,12,0
24,3,2632,1,13,0,8,4,4,0,0,0,17,12,0
2,3,393,5,10,4,13,4,4,1,0,0,17,12,0
10,3,9844,11,15,4,5,2,4,1,0,0,20,12,0
12,3,8659,15,1,5,8,1,4,0,0,0,23,12,0
3,3,8897,4,9,4,5,4,4,1,0,0,23,12,0
20,3,15778,4,9,5,4,1,4,1,0,0,25,12,0
19,3,10572,6,11,2,2,0,4,1,0,0,28,12,0
10,3,19585,5,10,4,7,2,4,1,0,0,28,12,0
29,3,5694,11,15,2,6,0,4,1,67,0,28,12,0
6,3,3929,11,15,4,8,4,3,0,0,0,34,12,0
24,3,7883,11,15,0,8,1,4,0,0,0,34,12,0
16,3,17257,3,8,3,8,1,4,0,0,0,34,12,0
8,3,8451,3,8,4,8,1,4,0,0,0,34,12,0
8,3,8451,3,8,4,8,1,4,0,0,0,34,12,0
8,3,8451,3,8,4,8,1,4,0,0,0,34,12,0
17,3,2900,3,8,4,7,2,4,0,0,0,34,12,0
49,3,11696,13,0,6,8,2,4,0,0,0,34,12,0
6,1,18936,15,1,3,0,3,4,0,0,0,34,12,0
29,3,15690,3,8,5,6,3,4,0,0,0,34,12,0
13,3,8387,11,15,4,8,3,4,0,0,0,34,12,0
8,3,4038,9,4,4,9,3,4,0,0,0,34,12,0
12,3,16600,0,12,5,4,4,4,0,0,0,34,12,0
11,3,20365,11,15,4,6,4,4,0,0,0,34,12,0
36,3,19348,15,1,2,2,0,4,1,0,0,34,12,0
7,3,12495,8,2,2,2,0,4,1,0,0,34,12,0
21,3,12403,1,13,2,2,0,4,1,0,0,34,12,0
17,3,4072,2,14,2,2,0,4,1,0,0,34,12,0
24,3,10061,4,9,2,5,0,4,1,0,0,34,12,0
29,3,10344,6,11,2,6,0,4,1,0,0,34,12,0
8,3,12407,0,12,2,6,0,4,1,0,0,34,12,0
6,3,4270,11,15,2,7,0,4,1,0,0,34,12,0
20,3,5300,11,15,2,7,0,4,1,0,0,34,12,0
10,3,12483,6,11,2,10,0,4,1,0,0,34,12,0
5,3,18659,3,8,4,2,1,4,1,0,0,34,12,0
12,3,3561,11,15,4,2,1,4,1,0,0,34,12,0
4,3,17997,11,15,4,2,1,4,1,0,0,34,12,0
17,3,18968,11,15,3,5,1,4,1,0,0,34,12,0
37,3,12853,5,10,0,6,1,4,1,0,0,34,12,0
44,3,8403,5,10,3,6,1,4,1,0,0,34,12,0
24,3,4731,1,13,3,6,1,4,1,0,0,34,12,0
18,3,17962,3,8,3,7,1,4,1,0,0,34,12,0
6,3,18567,11,15,4,7,1,4,1,0,0,34,12,0
16,8,9147,5,10,5,14,1,4,1,0,0,34,12,0
10,3,3899,4,9,4,5,2,4,1,0,0,34,12,0
3,3,5072,4,9,4,5,2,4,1,0,0,34,12,0
3,3,633,1,13,4,13,2,4,1,0,0,34,12,0
4,1,19630,15,1,4,0,3,4,1,0,0,34,12,0
9,3,18841,5,10,4,5,4,4,1,0,0,34,12,0
5,3,5072,6,11,4,6,4,4,1,0,0,34,12,0
15,3,18254,3,8,4,2,1,4,1,73,0,34,12,0
41,3,18748,5,10,6,4,2,4,0,0,0,39,12,0
8,3,18803,5,10,4,11,2,4,1,0,0,39,12,0
11,3,1629,0,12,2,2,5,3,0,0,0,42,12,0
9,3,3004,2,14,4,2,2,3,1,0,0,42,12,0
10,3,3959,4,9,4,4,4,4,1,0,0,42,12,0
10,3,9844,11,15,2,11,0,4,1,0,0,45,12,0
42,3,13897,11,15,4,0,1,4,1,0,0,45,12,0
2,3,13661,4,9,4,7,1,4,1,0,0,45,12,0
2,3,10376,11,15,4,5,2,3,0,0,0,56,12,0
36,3,10911,4,9,2,8,5,2,0,0,0,1,13,0
0,3,4224,1,13,4,7,3,2,1,0,0,7,13,0
27,3,10257,11,15,0,13,1,2,1,0,0,12,13,0
6,3,13132,15,1,4,0,3,2,1,0,0,12,13,0
25,3,12489,15,1,5,7,4,2,0,0,0,13,13,0
19,8,8983,7,3,2,14,5,2,0,0,0,13,13,0
21,3,2567,6,11,2,7,5,2,0,0,0,16,13,0
17,3,13341,15,1,2,10,2,2,0,0,0,17,13,0
7,3,3851,15,1,4,7,2,2,0,0,0,23,13,0
37,3,10429,4,9,3,7,4,2,0,0,0,23,13,0
2,3,338,11,15,4,11,4,2,1,0,0,23,13,0
31,3,5505,11,15,4,7,4,2,0,0,0,25,13,0
34,3,11201,11,15,0,7,2,2,1,0,0,25,13,0
5,1,11753,7,3,4,0,3,2,0,0,0,28,13,0
11,3,9897,7,3,2,0,5,2,0,0,0,28,13,0
15,4,16406,15,1,2,13,0,2,1,0,0,28,13,0
16,3,13702,5,10,5,5,1,2,1,0,0,28,13,0
16,3,10192,11,15,2,7,0,2,1,0,0,29,13,0
5,6,13144,15,1,4,7,2,2,1,0,0,32,13,0
46,3,7667,11,15,6,6,2,2,0,0,0,34,13,0
41,1,11860,4,9,0,7,2,2,0,0,0,34,13,0
35,3,20633,9,4,3,7,2,2,0,0,0,34,13,0
3,3,13118,15,1,4,0,3,2,0,0,0,34,13,0
23,3,10297,6,11,4,6,4,2,0,0,0,34,13,0
19,3,15186,11,15,2,6,0,2,1,0,0,34,13,0
25,3,13938,11,15,2,7,0,2,1,0,0,34,13,0
34,3,312,11,15,4,7,1,2,1,0,0,34,13,0
26,3,420,11,15,4,7,1,2,1,0,0,34,13,0
11,1,2125,15,1,4,0,2,2,1,0,0,34,13,0
28,6,15559,15,1,3,7,2,2,1,0,0,34,13,0
12,3,13282,1,13,4,2,3,2,1,0,0,34,13,0
6,3,16560,11,15,4,13,3,2,1,0,0,34,13,0
27,3,10793,11,15,2,2,0,2,1,0,8,34,13,0
13,3,6363,14,6,2,9,0,2,1,0,29,34,13,0
12,8,9574,11,15,3,14,4,2,0,0,0,36,13,0
21,3,5361,15,1,6,7,2,2,0,0,0,39,13,0
18,3,8537,9,4,4,5,1,1,0,0,0,45,13,0
39,3,395,9,4,0,9,4,2,0,0,0,45,13,0
7,1,956,0,12,4,2,4,2,1,0,0,61,13,0
36,3,9164,6,11,3,6,4,2,1,0,0,70,13,0
15,3,13856,15,1,4,6,2,4,0,0,57,34,14,0
11,8,15097,11,15,2,14,5,4,0,0,0,8,15,0
9,4,12244,11,15,5,11,4,4,0,0,0,12,15,0
13,5,13041,1,13,3,2,1,4,1,0,0,23,15,0
1,3,14029,4,9,4,5,2,4,1,0,0,23,15,0
19,1,17477,9,4,0,0,4,4,0,0,0,28,15,0
14,3,15015,3,8,5,5,4,4,1,0,0,28,15,0
41,6,2909,11,15,3,7,4,2,0,0,0,34,15,0
24,4,3642,15,1,0,6,1,4,0,0,0,34,15,0
2,3,14731,1,13,4,11,1,4,0,0,0,34,15,0
11,3,18038,15,1,4,10,3,4,1,0,0,34,15,0
30,3,12140,11,15,0,0,4,4,1,0,0,34,15,0
14,3,12179,15,1,4,3,1,4,1,0,0,39,15,0
43,3,5215,1,13,2,6,5,1,0,0,0,23,16,0
16,3,16808,11,15,5,2,1,0,1,0,0,28,16,0
2,3,13800,13,0,4,4,1,4,1,0,0,29,16,0
19,6,2944,8,2,2,12,0,1,1,0,0,30,16,0
9,3,3715,9,4,4,0,2,1,0,0,0,34,16,0
10,3,3715,9,4,4,0,2,1,0,0,0,34,16,0
24,8,10445,6,11,2,14,5,1,0,0,0,34,16,0
32,3,5493,5,10,2,6,5,4,0,0,0,34,16,0
20,3,4214,15,1,2,2,0,1,1,0,0,34,16,0
15,3,5277,11,15,2,11,0,1,1,0,0,34,16,0
20,3,1857,11,15,4,2,1,1,1,0,0,34,16,0
11,3,15884,9,4,4,9,1,1,1,0,0,34,16,0
9,3,5277,11,15,4,2,2,1,1,0,0,34,16,0
16,6,1694,10,7,2,9,0,1,1,0,0,45,16,0
7,3,1523,9,4,4,9,1,4,1,0,0,1,17,0
37,3,7571,11,15,4,7,2,4,0,0,0,12,17,0
48,3,5813,15,1,6,9,1,4,0,25,0,12,17,0
64,5,2031,9,4,6,9,1,4,0,0,22,22,17,0
32,3,1886,11,15,2,3,0,4,1,0,0,23,17,0
49,5,6082,7,3,2,2,0,4,1,38,0,23,17,0
30,3,6676,11,15,2,0,5,4,0,0,0,34,17,0
9,3,16895,15,1,4,8,1,4,0,0,0,45,17,0
11,5,7037,11,15,2,2,0,4,1,0,0,45,17,0
13,3,9627,9,4,4,12,1,4,1,0,0,56,17,0
10,3,11663,14,6,4,9,1,1,1,0,0,1,18,0
0,3,19465,1,13,4,11,3,4,0,2,0,9,18,0
16,6,8914,12,5,2,9,0,1,1,0,0,10,18,0
8,1,2063,9,4,4,0,1,1,1,0,0,12,18,0
9,6,3722,9,4,4,9,1,1,1,0,0,12,18,0
7,6,3722,12,5,4,9,1,1,1,0,0,12,18,0
9,3,4684,12,5,4,9,1,1,1,0,0,12,18,0
5,5,16945,9,4,4,9,3,1,1,0,0,12,18,0
5,3,15553,15,1,4,10,3,1,1,0,0,16,18,0
12,3,2513,15,1,3,11,3,1,0,0,0,18,18,0
1,4,1679,11,15,4,7,4,1,0,0,0,23,18,0
12,3,8168,9,4,2,2,2,1,1,0,0,23,18,0
4,3,4391,15,1,4,11,3,1,1,0,0,23,18,0
40,1,3778,9,4,2,9,0,1,1,0,0,28,18,0
10,3,4214,1,13,3,11,3,1,1,0,0,28,18,0
16,3,16865,11,15,2,5,0,4,1,0,0,28,18,0
38,3,2843,9,4,2,3,0,3,1,0,14,28,18,0
14,3,2513,1,13,3,11,3,1,0,0,0,34,18,0
11,6,2513,1,13,5,0,4,1,0,0,0,34,18,0
32,3,6262,9,4,4,12,4,1,0,0,0,34,18,0
19,3,920,12,5,6,12,4,1,0,0,0,34,18,0
11,3,5021,8,2,2,0,5,1,0,0,0,34,18,0
29,3,6113,7,3,2,0,0,1,1,0,0,34,18,0
37,3,16607,13,0,2,2,0,1,1,0,0,34,18,0
19,3,21634,11,15,2,2,0,1,1,0,0,34,18,0
28,3,6113,6,11,2,5,0,1,1,0,0,34,18,0
15,3,20513,9,4,2,9,0,1,1,0,0,34,18,0
15,3,15431,12,5,2,9,0,1,1,0,0,34,18,0
33,4,397,14,6,2,9,0,1,1,0,0,34,18,0
13,3,14848,9,4,2,11,0,1,1,0,0,34,18,0
14,3,5947,14,6,2,12,0,1,1,0,0,34,18,0
15,3,2942,1,13,4,2,1,1,1,0,0,34,18,0
14,3,2942,1,13,3,5,1,1,1,0,0,34,18,0
32,3,3023,12,5,3,10,1,1,1,0,0,34,18,0
42,3,3023,0,12,3,10,1,1,1,0,0,34,18,0
16,3,5947,9,4,2,0,2,1,1,0,0,34,18,0
10,3,16308,15,1,4,0,2,1,1,0,0,34,18,0
29,3,8815,15,1,2,2,2,1,1,0,0,34,18,0
44,3,2051,11,15,2,10,0,2,1,0,0,34,18,0
11,3,7937,15,1,4,11,1,3,1,0,0,34,18,0
28,6,21266,12,5,2,0,0,4,1,0,0,34,18,0
18,3,598,12,5,2,11,0,4,1,0,0,34,18,0
7,3,695,15,1,4,0,3,4,1,0,0,34,18,0
8,3,265,15,1,4,6,3,4,1,0,0,34,18,0
41,6,874,10,7,2,9,0,1,1,80,0,34,18,0
34,3,1955,12,5,2,9,0,1,1,92,0,34,18,0
30,3,16031,12,5,5,6,4,1,0,0,0,36,18,0
30,3,7946,12,5,2,9,0,1,1,0,0,39,18,0
26,4,3197,9,4,2,11,2,1,1,0,0,39,18,0
27,3,6494,12,5,2,3,0,1,1,0,0,42,18,0
14,3,16308,15,1,2,0,0,1,1,0,0,45,18,0
31,5,5366,12,5,2,11,0,1,1,0,0,45,18,0
31,4,3023,12,5,3,11,1,1,1,0,0,45,18,0
9,6,9221,14,6,4,9,1,1,1,45,0,45,18,0
17,5,5,9,4,2,11,0,1,1,0,0,50,18,0
14,3,16308,9,4,2,0,0,1,1,0,0,56,18,0
18,3,6232,0,12,2,7,0,1,1,0,0,56,18,0
12,3,20903,10,7,2,9,0,1,1,0,0,56,18,0
3,3,1406,15,1,4,11,3,1,1,0,0,74,18,0
21,3,5337,9,4,3,13,1,3,1,0,0,78,18,0
27,3,6935,12,5,0,11,1,4,1,0,0,16,19,0
39,3,79,7,3,3,7,1,4,1,0,0,17,19,0
25,5,2229,9,4,0,3,1,3,1,0,0,23,19,0
30,5,6950,11,15,2,0,5,4,0,0,0,28,19,0
6,3,10306,15,1,4,11,3,4,1,0,0,29,19,0
7,3,1896,15,1,4,0,3,4,0,0,0,34,19,0
5,8,9987,15,1,4,14,3,4,0,0,0,34,19,0
45,1,5363,10,7,6,9,4,4,0,0,0,34,19,0
20,3,20513,9,4,2,3,0,1,1,0,0,34,19,0
21,3,2888,9,4,2,6,0,4,1,0,0,34,19,0
40,5,3017,7,3,2,7,0,4,1,0,0,34,19,0
42,3,19620,12,5,2,12,0,4,1,0,0,34,19,0
21,3,8134,15,1,0,2,1,4,1,0,0,34,19,0
12,1,7037,15,1,4,3,1,4,1,0,0,34,19,0
15,0,3744,9,4,2,9,0,1,1,0,45,34,19,0
26,3,7333,15,1,0,3,4,4,0,0,0,39,19,0
15,5,6682,9,4,0,2,4,1,1,0,0,41,19,0
5,3,7837,15,1,0,11,3,4,0,0,0,42,19,0
19,5,9182,9,4,2,3,0,4,1,0,0,45,19,0
13,3,4527,9,4,4,9,1,4,1,0,0,45,19,0
19,3,20660,7,3,4,13,1,4,1,0,0,50,19,0
24,3,17950,11,15,4,7,1,4,1,0,0,55,19,0
22,5,15352,9,4,4,11,3,1,1,0,0,56,19,0
13,5,6242,7,3,2,11,0,4,1,0,0,56,19,0
17,3,18556,9,4,2,9,0,4,1,0,0,61,19,0
15,3,21223,11,15,2,7,0,4,1,0,0,17,20,0
10,3,1145,11,15,4,2,1,4,1,0,0,28,20,0
10,3,5002,11,15,4,2,1,4,1,0,0,28,20,0
18,5,1038,11,15,2,2,2,4,1,0,0,28,20,0
33,3,3100,9,4,0,9,4,4,0,0,0,29,20,0
34,3,5507,15,1,0,5,1,4,0,0,0,34,20,0
29,3,1468,6,11,5,6,1,4,0,0,0,34,20,0
17,3,1636,1,13,4,7,1,4,0,0,0,34,20,0
13,3,4602,11,15,4,7,1,4,0,0,0,34,20,0
15,3,5374,11,15,2,3,0,4,1,0,0,34,20,0
14,3,19795,11,15,4,4,1,4,1,0,0,34,20,0
13,3,6871,11,15,4,7,1,4,1,0,0,34,20,0
13,3,8483,12,5,4,9,1,4,1,0,0,34,20,0
23,3,1750,11,15,4,5,3,4,1,0,0,34,20,0
15,3,21223,8,2,4,2,1,4,1,0,0,38,20,0
12,3,7055,11,15,2,6,0,4,1,63,0,42,20,0
6,3,4025,11,15,0,2,1,4,1,86,0,45,20,0
38,3,21049,9,4,3,2,4,4,0,0,0,50,20,0
6,3,8332,9,4,4,9,1,1,1,0,0,50,20,0
48,3,6036,4,9,6,6,1,4,0,0,0,1,21,0
51,3,2012,4,9,5,7,1,4,1,0,0,3,21,0
17,6,1487,9,4,2,0,0,4,1,0,0,12,21,0
